C++ Loop Execution time (ns),Java Loop Execution time (ns)
27581,10445
27466,9871
27513,10269
27577,9563
27457,9754
27490,29411
27437,10705
27355,12291
27449,10871
27438,10338
27336,10517
27470,10086
27367,10272
27210,10575
27425,10598
27502,10473
27480,10590
27388,10991
27443,10399
27210,10067
27435,9748
27387,10179
30662,10403
27315,10210
27404,10379
27462,10601
27354,10139
27462,9745
27392,49108
27442,39729
27513,39221
27389,40074
27397,40217
27470,41592
27419,39273
27460,42318
27495,37734
27422,40601
27456,40812
27468,40231
27379,42938
27408,41456
27364,97270
27503,39843
27489,41736
27415,38505
27378,39157
27418,39920
27362,42613
27460,37880
27387,41924
27373,40462
27588,39382
27552,40402
27543,43478
27373,37655
27311,39335
27568,42423
30544,41844
27597,39246
27423,39104
27345,41867
27480,37637
27419,40793
27471,40491
27418,75778
27374,55822
27468,43045
27438,37830
27483,39158
27615,42511
27410,38693
27569,39492
27415,42575
27397,39383
27429,38160
27525,65478
27392,60161
27500,39867
27541,37789
27372,43530
27442,37804
27464,40509
27390,40772
27477,40167
27448,39463
27419,42390
27587,40207
27626,90653
27369,39452
27453,41857
27298,39418
27557,41495
27414,44394
27493,37951
30707,40320
27282,42397
27392,40276
27357,39178
27490,41848
27504,40973
27444,38624
27366,42588
27445,39919
27452,40235
27410,38271
27518,44086
27501,37755
27370,39339
27351,41464
27339,40483
27473,71272
27458,59872
27430,40662
27371,37973
27442,42386
27445,39340
27511,39792
27357,38071
27679,43495
27495,39224
27461,39855
27390,41458
27469,40960
27287,38979
27469,42010
27486,39952
27337,39366
27317,42063
27471,43043
27581,40544
30492,38680
27404,1660370
27417,10188
27437,13958
27508,14689
27393,12351
27363,15558
27421,18828
27463,18924
27349,21159
27436,19025
27414,14289
27401,13902
27342,12606
27418,12136
27419,9700
27432,9670
27323,9404
27405,9625
27364,9458
27340,9726
27516,9550
27379,9852
27384,9562
27525,9867
27372,9614
27432,10303
27507,9512
27367,9513
27390,9387
27443,9532
27469,9409
27434,9505
27460,9429
27475,9635
27371,9656
30278,9536
27494,9388
27429,9583
27435,9560
27460,9528
27394,9772
27372,62854
27376,11960
27509,17257
27396,17734
27439,12553
27469,12882
27404,12203
27554,12152
27503,10106
27395,10004
27527,9813
27468,9971
27573,9438
27418,9506
27398,9512
27408,9702
27276,9399
27392,9514
27476,9416
27405,10091
27347,9370
27446,9504
27456,9518
27408,9536
27415,9469
27440,9541
27499,9403
27478,9618
27410,9394
27334,9654
30602,9454
27441,9731
27374,9497
27390,10112
27468,9633
27367,10001
27350,9709
27398,9847
27587,9751
27373,12270
27383,11600
27407,12507
27369,11646
27338,12598
27357,12675
27473,13025
27396,12935
27440,9838
27550,9795
27442,9573
27523,10144
27483,9815
27485,9596
27445,9851
27428,9679
27461,9467
27566,9895
27447,9619
27402,9835
27541,9708
27413,9867
27461,9709
27389,25728
27583,13201
27392,9451
27379,9719
27503,9377
32858,9618
27473,9502
27388,9719
27508,9436
27507,9575
27509,9472
27371,9584
27436,9433
27384,21755
27368,9458
27435,9738
27474,12017
27367,12450
27332,11926
27471,12072
27349,13082
27285,12342
27417,12370
27422,12376
27560,10059
27388,21037
27442,32851
27593,25667
27412,9615
27392,9386
27339,9754
27470,9441
27521,9520
27561,9815
27383,9537
27573,9440
27639,9503
27486,9400
27502,9493
27406,9452
27575,9581
31803,9606
27448,9546
27447,9601
27464,9653
27482,9423
27371,9699
27519,9546
27436,9745
27329,9569
27419,9930
27366,9731
27484,10078
27476,9619
27472,9901
27442,11882
27420,12269
27412,11718
27338,12208
27484,11733
27294,12230
27526,11651
27577,12260
27428,9772
27409,9414
27514,9645
27431,9474
27408,9580
27568,9413
27337,9543
27459,9901
27449,9866
27322,9470
27570,9683
27395,9540
27415,9796
27431,9692
31119,9981
27455,10244
27450,10200
27393,9488
27430,9490
27393,20382
27428,9961
27408,9470
27440,9493
27335,9599
27363,9531
27525,9617
27407,9568
27620,9493
27459,9529
27428,9391
27428,10615
27335,11593
27544,12683
27515,12108
27577,11860
33452,12523
33599,12502
34082,12955
27398,12349
27435,10627
27496,9709
27379,32103
27486,12616
27512,9414
27324,9540
27472,9407
27473,9600
27559,9462
27479,9576
33017,9374
27424,9542
27363,9586
27436,20981
27479,34595
27546,10675
27499,26076
27511,9637
27435,9464
28211,9549
34494,9484
34433,9634
33749,9517
35291,9709
34326,9658
34262,9874
35085,9681
35486,9930
34352,9682
34062,9802
35248,9784
28748,12006
27496,11770
27354,12595
27505,11710
27406,12427
27369,11925
27440,12049
27508,12184
27418,9523
27480,9520
27432,9459
27450,9526
27432,9479
35113,9567
27399,9684
27610,25257
27555,9487
30494,9674
31811,9638
27376,9856
27387,9538
27493,9963
27540,9693
27318,10063
27454,9558
27356,9527
27419,9442
27393,9600
27426,9443
27513,9609
27474,9420
27514,9495
27452,9396
27409,9513
27519,9485
27449,9514
27402,9391
27548,9792
27487,9769
27415,12304
27448,12164
27580,12671
27483,12205
27333,12211
27410,12473
27442,12698
27482,13175
27474,9796
33951,10309
27482,9879
27291,9885
27465,9758
27359,10036
27461,9707
27507,9571
27541,9481
27409,9651
27511,9516
27450,9520
27455,9850
27408,9733
27333,9474
27433,9564
27426,9514
27410,10295
27458,9830
27497,10029
27479,9660
27379,9650
27359,9579
27384,9692
27392,9725
27292,10554
27283,10250
27367,22584
27606,64837
27288,25978
27383,26724
27386,12512
27485,23150
27462,14993
27447,12491
27458,12377
27418,12457
33106,12085
27367,11922
27456,9730
27473,9636
27432,9433
27646,9544
27438,9437
27515,9572
27591,9464
27339,9628
27526,9440
27523,9697
27474,9902
27565,19769
27454,36591
27322,39730
27342,39592
27489,41299
27583,42108
27467,38715
27452,40304
27413,40861
27544,39429
27463,39117
27520,42695
27453,40215
27251,39012
27429,43577
27372,39133
27555,78129
27680,58088
27445,39861
27396,38231
27327,36326
27347,37755
27423,36333
33255,35009
27394,40245
27405,36696
27417,34956
27452,39066
27491,41192
27429,40052
27426,40769
27429,40707
27379,37609
27526,46671
27411,37791
27456,39515
27569,38374
27463,42272
27466,39316
27461,39391
27441,46666
27442,81384
27416,37959
27398,42915
27419,39315
27557,38615
27497,41786
27481,39875
27475,39511
27388,38409
27464,42404
27534,42183
27383,39095
27434,40656
27485,40397
27402,37937
27475,40942
27476,40060
27820,39862
32643,38984
27404,35728
27376,36832
27458,36299
27522,37950
27524,38929
27572,78675
27498,40274
27489,42563
27320,38229
27374,40759
27397,38868
27484,39313
27467,40217
27500,40169
27506,37968
27494,40871
27454,41933
27476,37838
27486,42146
27625,37828
27742,40361
27982,38058
27605,41745
27499,12504
27596,9453
40786,9582
27917,9364
27945,9547
27527,9493
27976,9754
27670,9404
27933,9494
29012,9442
28094,9542
27959,9388
37814,9567
29014,10357
28163,9737
27434,11852
27694,12394
28106,12238
27510,12914
28024,13510
28156,12662
28043,20185
28200,42099
27742,28645
27750,9848
27646,10040
28242,9655
27665,9564
35872,9380
34140,9482
28496,9502
27743,9706
27845,9392
27618,9526
27534,9464
27543,9504
27533,9410
27386,9541
27694,9468
27973,9680
27762,9516
28061,9553
28339,9437
28049,9637
28129,9456
28479,9667
39075,9497
27557,9810
27564,9625
27342,10062
27420,9685
27287,10324
27461,9593
27650,9774
27523,11932
29122,12323
27322,12686
27444,12643
27464,12261
27468,12239
27447,12218
27571,12868
27558,9841
27456,9421
27512,9567
27357,9564
27507,22233
27752,9621
27481,9554
27631,9512
28182,9834
27964,9661
27609,9701
27673,9499
28193,9784
27690,9588
27430,10297
27418,9826
27382,10075
27475,9558
27284,9495
27536,9377
36408,9541
28394,9514
27754,9494
27359,9636
27413,9551
27569,9843
27905,10011
27663,9409
27794,9584
27468,10330
27802,9982
27435,11901
27457,12660
27572,12744
27429,12734
27400,12978
27406,12466
27362,12752
27346,13114
27406,11271
27502,9964
27291,28541
27431,44721
27517,81196
27406,51467
27615,39306
27496,40274
27518,41174
27442,38876
27432,44998
27358,40906
27366,40040
27348,38232
27435,43224
27445,37771
27405,40977
34494,43979
27489,38488
27348,40139
27545,38261
27584,42426
30081,38734
34343,39395
34314,40660
27509,39519
27473,38097
27388,42409
27517,88554
27454,39639
27457,39833
29739,38376
32924,36275
27399,36769
27428,36648
41732,35413
27458,35755
27487,38560
27520,36483
27446,40028
27490,42586
27398,38266
27431,40572
27464,39576
27459,41811
27275,38778
27541,41154
27410,40855
27439,40156
27291,40276
27417,40455
27417,39713
32855,68348
27442,56273
27504,37504
27445,41042
27439,40224
27444,40243
27329,38264
27509,41984
27484,39031
27417,38988
27391,39964
28152,41079
27582,39349
27584,40155
27425,44245
27443,39050
27382,39284
27349,40396
27454,37850
27354,35145
27359,38349
27498,35656
27459,36694
27397,37011
27500,41181
27376,76015
27491,41352
27445,41435
27459,40368
27444,39188
27479,41243
27555,40146
27382,40007
27385,41348
27308,38666
27520,39341
31763,40086
27374,39561
27439,39429
28242,42033
27499,39177
27423,41845
27545,37974
27492,41823
27345,40111
27406,37926
27398,42532
27451,39349
27622,53743
27379,41830
27416,40330
27396,44872
27554,42826
27454,61578
27343,91303
27415,78178
27530,42345
27545,36303
27426,36479
27355,37385
27361,37029
27397,36120
27418,39375
27563,35621
27381,57258
27496,58343
27432,41098
27452,47531
27531,42655
27438,84102
27473,40682
27477,38176
30994,46188
27408,74040
27451,41529
27558,60669
27441,46311
27550,40745
27318,40256
27518,39940
27455,38858
27556,42640
27393,38581
27289,42558
27405,38725
27323,42439
27350,38265
27327,41159
27445,42538
27367,37954
27451,40059
27402,45616
27399,84107
27186,37878
27480,42069
27942,38690
27312,36590
27473,37462
27413,37061
27486,34181
27564,38110
27555,41744
27327,35398
27412,36748
27425,43533
27454,39462
27439,39954
27459,41989
30717,38263
27437,40609
27453,40468
27427,40711
27450,37926
27395,42059
27348,38809
27587,43532
27372,40221
27372,41580
27355,38556
27443,39092
27344,44791
27459,38340
27348,40477
27378,40848
27486,40610
27522,37726
27630,42978
27462,38062
27456,40166
27404,38053
27455,43320
27383,37470
27516,39426
27408,41946
27505,40538
27395,36514
27514,38606
27451,36758
27515,34827
27434,39517
27478,37902
31100,40607
27470,36566
27369,42439
27478,38088
27471,40206
27330,40481
27477,39240
27416,37864
27454,43385
27464,37881
27481,40544
27454,43116
27542,38219
27364,40176
27461,39570
27506,40254
27398,38909
27371,39608
27341,52357
27499,39818
27521,37968
27522,43002
27288,37902
27369,40506
27370,44671
27406,41013
27443,37567
27437,41291
27437,40365
27402,39558
27376,39712
27307,40587
27329,39476
27441,34510
27394,39657
27457,34930
30635,37041
27332,37812
27452,39018
27416,34634
27486,38472
27524,40880
27401,39346
27440,39887
27382,40967
27478,37992
27464,40810
27389,39085
27321,40758
27320,38703
27469,43915
27388,40751
27338,39237
27442,41839
27486,38984
27460,39320
27304,40816
27422,41793
27448,37613
27414,40746
27328,37823
27457,40177
28911,38334
27339,41752
27432,40350
27460,38863
27446,41414
27466,39449
27350,39592
27447,39401
27487,40468
27427,40884
31605,38180
27328,35588
27520,37741
27328,38833
27382,41461
27353,36569
27383,36993
27424,38533
27395,42589
27431,38533
27449,41473
27337,40500
27491,39364
27558,41729
27458,37929
27352,40591
27416,40472
27407,39553
27564,39494
27455,39851
27416,39641
27286,41004
27439,38316
27430,43200
27528,41051
27297,40759
27356,41752
27537,37587
27522,43842
27456,40040
27427,39548
27448,38953
27390,40920
27535,37559
27683,39255
27452,38814
27489,42452
32548,38668
27447,42264
27420,38054
27520,35639
27474,37579
27468,37543
27371,39967
27503,35046
27470,39264
29007,35349
27344,40838
27440,39285
27408,41722
27484,41300
27561,40204
27525,39755
27396,43671
27452,39858
27453,40863
27386,38686
27478,40379
27496,39888
27510,40080
27476,37786
27649,42279
27640,44557
27622,39537
27454,40772
27343,39926
27485,39822
27997,38800
27326,42295
27873,37820
27292,39514
27478,41199
33001,39717
33458,39110
27529,42345
27501,38706
27407,40523
27589,39496
27443,41853
27501,36093
27536,35034
27433,41435
27780,35842
27666,35737
27661,39074
27701,35994
29234,39510
34756,42345
35299,38588
27580,39412
27461,41817
27395,39102
27396,37949
27351,40210
27367,42282
27479,39123
27481,39098
27417,43123
27575,39494
27392,37971
27598,42939
27410,37869
27432,40065
27448,40069
27476,44836
27498,38106
27371,42845
27556,40020
36296,39686
27476,38323
27363,43357
27433,39166
27340,37950
27380,43375
27426,37553
27473,39112
27396,39833
27374,38499
27456,34235
27545,38107
27399,35801
27743,36907
35972,35698
27521,39405
27555,34358
27491,41546
27457,40699
27313,40537
27462,38577
27441,45500
27316,41983
27343,37858
27403,41854
27401,42012
27487,39012
27487,39448
27334,40507
27364,38677
27462,39852
27355,40310
27461,40236
27395,37768
27595,42219
30973,41353
27413,38291
27483,42291
27962,39992
27308,39734
27499,40626
27379,40315
27377,39074
27384,39102
27451,43793
27639,40109
27284,45264
27408,41284
27397,36607
27466,35912
27441,36627
27486,37108
27629,35138
27269,37189
27498,35125
27474,36903
27432,41059
27529,40520
27405,38660
27641,39291
27558,39827
27446,40810
27355,38318
27500,42192
27506,43352
27492,37773
27480,40895
27283,38648
27573,40338
27450,39520
27428,39198
33080,43550
27347,40920
27398,40792
27424,40381
27404,38359
27490,41865
27375,38769
27388,40538
27332,41744
27395,37939
27431,41328
27393,39978
27458,42740
27436,39664
27446,40860
27541,39221
27290,36677
27508,36349
27375,39015
27485,34576
27463,37503
27360,37829
27392,35785
27514,37807
27424,43125
27426,39213
27399,42356
27419,42861
27483,38660
27399,41787
27423,39597
27431,39424
27419,40090
27453,40385
27425,40361
27351,39801
27339,38662
30128,41015
27512,38853
27363,40366
27434,41412
27385,38731
27354,39278
27484,40466
27435,39500
27475,38547
27437,41320
27431,39892
27451,39770
27533,39280
27342,41393
27511,44376
27506,39874
27538,41753
27460,39222
27405,37055
27432,37204
27443,36761
27363,34625
27386,39312
27391,34613
27459,36998
27447,34520
27364,45346
27424,38657
27417,39309
27393,42494
27407,40190
27436,38003
27357,42190
27496,39587
27453,41542
27418,41869
30213,37816
27441,40800
27477,38672
27386,48436
27468,37846
27414,39426
27514,44636
27367,39433
27491,38733
27375,42097
27536,37945
27463,40401
27626,40883
27395,39663
27433,37415
27414,41686
27451,39742
27480,42112
27525,38593
27358,43319
27309,41054
27544,34835
27527,39427
27732,34658
27750,36875
27439,36052
27485,38060
27485,35015
27577,42958
27417,40247
27462,38976
27436,38606
27280,42821
27442,38319
27448,40478
27503,42109
30912,42408
27586,38924
27458,42564
27326,40352
27467,39271
27535,41856
27417,38729
27683,39243
27667,39879
27572,41032
27657,38065
27517,39877
27446,39838
27499,41360
27705,37571
27622,41595
27494,40360
27920,41914
27422,41353
107030,41552
27683,39742
27492,40371
27509,40704
27381,38330
27396,36411
27453,38553
27422,37526
27356,35118
27513,38054
27418,36648
27400,36017
27432,39047
27497,42437
31048,37806
27462,42716
27396,41133
27467,38965
27440,41532
27351,38524
27379,45639
27448,39091
27523,41127
27408,44166
27445,39751
27341,40242
27496,40358
27466,37698
27497,41139
27402,39035
27358,40546
27386,42267
27508,38804
27441,40873
27362,40809
27457,39282
27366,39639
27324,39224
27540,39763
27455,44329
27296,37923
27423,40988
27500,38680
27469,40818
27464,38312
27463,35785
27536,37151
27426,37052
27364,35934
27348,39984
27356,35798
30504,37544
27442,41698
27483,38272
27484,41568
27399,43516
27440,40896
27424,40456
27341,42569
27413,40077
27475,41131
27468,37744
27431,40333
27406,39855
27330,39392
27495,38001
27418,40246
27433,39475
27442,39187
27545,40244
27489,40808
27401,40284
27388,39093
27400,41005
27423,41892
27400,40377
27447,39554
27444,40616
27413,39177
27522,40239
27291,40786
27448,39681
27402,39639
27318,37999
27466,36058
27390,36298
27446,37767
30241,35539
27529,35459
27328,38412
27434,36268
27548,39435
27487,42490
27431,39232
27377,39176
27374,39532
27442,41415
27415,39084
27468,41680
27464,42608
27358,39674
27491,39838
27569,40605
27334,40056
27384,38168
27578,42265
27442,38058
27442,40269
27557,40146
27468,42780
27451,38670
27400,39453
27430,40701
27493,40134
27483,38034
27427,42089
27432,42712
27377,40152
27443,43580
27503,37651
27384,40336
27566,40333
27286,38060
30219,34377
27479,39872
27454,38220
27410,37128
27422,34314
27446,39890
27402,34919
27486,40311
27345,41340
27375,39487
27382,38910
27410,41833
27454,41211
27439,42603
27432,41449
27364,39098
27420,40847
27450,37779
27392,41911
33132,39591
33342,39222
27497,40180
27496,39967
27410,38062
27448,41881
27335,40608
27321,43235
27454,41305
27414,38984
27436,39193
27462,38931
27502,42114
27473,39055
27405,39530
27498,40737
27461,40322
30927,42509
27481,40844
27424,36180
27569,36310
27385,37295
27444,37605
27573,35182
27362,38246
27297,35249
27420,36535
27322,39886
27313,42319
27339,39077
27347,40144
27371,39591
27500,40250
27416,50062
27503,41294
27492,40957
27428,38372
27437,41085
27370,38363
27373,40564
27477,38313
27372,41578
27370,39279
27440,40141
27447,39674
27324,41137
27364,38065
27404,41619
27454,38056
27505,40751
27417,41421
27374,38631
27419,41582
31543,39982
27406,39828
27798,39040
27378,39482
27369,40474
27298,42598
27456,34866
27405,38736
27406,34891
27528,39304
27297,38746
27378,35385
27351,37800
27373,43425
27396,39141
27503,43795
27325,41898
27553,37831
27370,41163
27565,38084
27421,42425
27444,38748
27464,40698
27382,39252
27446,40628
27527,38865
27358,41452
27340,37362
27395,41166
27387,40851
27368,41273
27349,41210
27416,37999
27433,41028
27308,38741
27347,40927
30491,40276
27394,39406
27378,38885
27412,41254
27503,37467
27293,40884
27424,40200
27494,40120
27309,36583
27441,35817
27518,38725
27486,34709
27535,38311
27408,36609
27404,36331
27410,39576
27349,42893
27301,38570
27454,40545
27546,43000
27433,39281
27464,38286
27323,42739
27367,37895
27326,39815
27489,40472
27444,40680
27342,39167
27511,38547
27382,41028
27438,38088
27438,39930
27505,44219
27471,40409
27450,41216
27420,42774
27426,38011
30704,39434
27550,41933
27355,40194
27439,37811
27559,40430
27433,40562
27465,39442
27504,41789
27378,42642
27486,39493
27491,34587
27438,39434
27345,34819
27460,36451
27553,37958
27377,36845
27498,35515
27412,38078
27362,43055
27381,39452
27623,38764
27456,43752
27512,37766
27391,39629
27602,41229
27519,41125
27427,38763
27577,42329
27473,40515
27396,37852
27481,41903
27457,39421
27548,40594
27636,42016
27492,43800
27493,38937
31281,42117
27723,40367
27740,39545
27515,38924
27277,40978
27302,40477
27481,38799
27536,41337
27508,39033
27486,40225
27432,38032
27411,43437
27287,38655
27500,35641
27389,37314
27454,37607
27391,35490
27419,38112
27459,37006
27392,38452
27411,37931
27367,41808
27514,42396
27349,41341
27471,40991
27465,38000
27457,40175
27380,40625
27341,39432
27487,38696
27367,40982
27387,38983
27509,38979
27501,39496
27423,40317
27354,39338
30643,42145
27407,40343
27451,42080
27522,42673
27408,37716
27333,41279
27417,38132
27403,41900
27415,39106
27461,39301
27375,40759
27352,44938
27398,37775
27488,42302
27397,39092
27392,41741
27311,37735
27426,34997
27459,37491
27507,35531
27414,37455
27256,36278
27327,39813
27439,36650
27380,43271
27433,37786
27308,41908
27315,43428
27466,39639
27354,40434
27334,39257
27411,38944
27442,41311
27504,38702
27266,40619
27469,38021
30315,46301
27434,39233
27408,40093
27549,39670
27430,39110
27423,45734
27308,40070
27551,40178
27532,38906
27257,40873
27422,37678
27431,40845
27481,38986
27502,42394
27473,39680
27315,41434
27332,40812
27491,40524
27554,40333
27435,38811
27454,35645
27394,36422
27435,37847
27392,35238
27396,38855
27361,41614
27348,35678
27417,39379
27325,40538
27523,41218
27458,40125
27446,39625
27392,41419
27390,38052
27452,41062
27510,39920
30509,39449
27377,41190
27516,39824
27403,40072
27404,37865
27388,40665
27381,40225
27403,41048
27291,43207
27403,41226
27362,38821
27385,40401
27489,39376
27410,39193
27470,42397
27461,41899
27448,40754
27316,38644
27566,43290
27513,37496
27452,39667
27510,39333
27483,38626
27367,35330
27489,36956
27450,37693
27444,37068
27292,36914
27570,39600
27416,34366
27351,40841
27383,42225
27463,39318
27418,38748
27552,40287
27444,41070
27439,38252
33146,40113
27439,40730
27510,39558
27390,41864
27481,42051
27302,38656
27513,40056
27303,41029
27422,39460
27456,38758
27585,42684
27517,40273
27427,39294
27310,39670
27441,41088
27384,39719
27347,38739
27411,42195
27436,37828
27450,40359
27370,41062
27446,40538
27378,40616
27417,41914
27408,36545
27402,36373
27331,35768
27370,39732
27419,38632
27454,38639
27349,38092
27399,36560
27402,39562
27243,42523
27444,38258
27359,40554
30142,40850
27440,40584
27401,38632
27337,41429
27412,39988
27344,37438
27247,39403
27375,41456
27359,39476
27304,37802
27333,42019
27431,39360
27358,42827
27352,40043
27536,41231
27445,38327
27423,41046
27333,42680
27481,39741
27326,42024
27372,39395
27356,40583
27496,38854
27497,42349
27420,39867
27493,39853
27362,40520
27407,37590
27377,34314
27466,38499
27313,34474
27440,37577
27422,40361
27421,36120
27482,37667
27395,40944
29842,41843
27409,39230
27361,39964
27517,40203
27473,40252
27387,39476
27375,45157
27424,40455
27215,39431
27340,40244
27456,39438
27444,38692
27491,40988
27337,38046
27539,40858
27422,43013
27540,40805
27363,41629
27429,37881
27366,41938
27456,38341
27495,40729
27440,39727
27526,39401
27423,38764
