C++ Loop Execution time (ns),Java Loop Execution time (ns)
26624,35703
26628,39983
26641,36253
26658,35837
26489,70075
26612,50289
26692,36855
26581,70226
26591,38000
26618,40279
26638,104588
26694,35378
26684,38979
26628,35786
26614,38973
26553,36170
26674,43335
26603,79855
26556,35375
26773,37259
26602,40195
26718,37388
29424,35702
26634,88589
26723,41794
26564,40811
26705,36555
26627,38826
26564,36946
26588,36011
26645,88661
26491,34518
26686,36718
26613,36797
26617,37652
26600,34270
26696,38489
26693,35495
26571,36610
26718,36392
26681,38360
26549,34760
26676,38730
26670,34362
26791,41913
26648,38792
26567,37753
26617,38321
26663,35380
26659,41541
26573,36666
26627,36432
26515,70830
26603,38508
26550,38007
26507,38424
26611,34985
26694,38372
26694,36702
29180,78124
26618,37971
26594,35304
26567,40496
26535,37170
26648,36639
26617,87431
26661,37023
26745,35799
26687,4662804
26670,10715
26647,11685
26605,11094
26656,11023
26651,11536
26498,11455
26632,11392
26628,11082
26642,10648
26567,11197
26673,11329
26604,12209
26771,11312
26706,11980
26477,10916
26608,11251
26486,11526
26536,11587
26632,11165
26769,11910
26751,11724
26664,11701
26625,11689
26553,11856
26680,11769
26650,11856
26555,11824
29244,11734
26547,11658
26699,12587
26666,11540
26631,12337
26658,11783
26605,12524
26571,13060
26656,11914
26634,13090
26789,12729
26698,11581
26709,11794
26633,16330
26554,19604
26597,12913
26611,11733
26623,37253
26677,28112
26649,11833
26705,12793
26605,11811
26676,11768
26589,11598
26447,10993
26639,9458
26711,9548
26668,9392
26708,9759
26754,9401
26712,9558
26612,9373
26578,9492
26590,9412
26618,9748
26609,9358
26616,9542
26774,9443
29096,9577
26600,9418
26704,9558
26816,9488
26596,9905
26630,9508
26586,9726
26628,9595
26675,9831
26651,9588
26669,10025
26548,9779
26653,9978
26680,9382
26759,9578
26709,9379
26668,9563
26670,9371
26566,9620
26753,9434
26745,9541
26693,9487
26497,9535
26665,9424
26663,9561
26661,9368
26610,9524
26654,9422
26663,9538
26638,9484
26592,9667
26713,9536
26563,9684
26645,9526
26659,9828
26547,9628
26728,9964
29172,9650
26600,10884
26695,9685
26598,9597
26607,9341
26630,9610
26646,9421
26752,9569
26673,9378
26542,9558
26665,23132
26680,9757
26670,9388
26690,9524
26700,9457
26628,9521
26619,9456
26741,9614
26652,9473
26739,9662
26614,9670
26760,9725
26674,9611
26590,9790
26482,9641
26532,9970
26621,9775
26643,10006
26584,9781
26599,9610
26630,9398
26649,9602
26654,9415
26656,10296
26628,9538
26567,9557
26645,9368
29070,9699
26661,15236
26635,9893
26640,9451
26584,37806
26597,25820
26610,9642
26684,9445
26759,9742
26590,9963
26712,10190
26691,10051
26629,9901
26581,9775
26622,9954
26718,9861
26633,30511
26537,9452
26620,9563
26567,9489
26611,9595
26601,9427
26721,9556
26623,9433
26726,9550
26609,9406
26702,9576
26620,9380
26586,10157
26576,9438
26660,9546
26611,9422
26643,9563
26570,9662
26615,9667
26572,9472
26677,9739
26665,9608
30393,9803
26751,9621
26501,9958
26647,9755
26651,10009
26547,9387
26620,26349
26676,9666
26657,9608
26592,9407
26676,9591
26607,9452
26612,9573
26612,9423
26605,9572
26774,9448
26618,9799
26626,9391
26628,9558
26568,9449
26575,9616
26682,9410
26594,9768
26710,9539
26615,9723
26523,9663
26723,9844
26592,9660
26569,9943
26684,9788
26731,13155
26674,9677
26607,9570
26548,9381
26664,9551
26671,9427
26593,9605
29167,9395
26703,9531
26640,9468
26628,9663
26561,9451
26660,9530
26569,9454
26726,9547
26681,9434
26700,9562
26653,9490
26560,9645
26636,9761
26725,9727
26643,9678
26620,9984
26701,10287
26667,9985
26679,9752
26645,10098
26711,9721
26563,17806
26607,9430
26751,10299
26618,11033
26649,10363
26652,9451
26682,9589
26754,9436
70048,9771
66289,9715
29104,9845
26792,9489
26636,9750
30007,9477
26574,9768
26739,9716
26614,9931
26697,9632
26605,10233
26657,9779
26702,10199
26653,9787
26750,9949
26666,9771
26503,42080
26692,9747
26690,9582
26597,9466
26568,10155
26617,9535
26564,9575
26654,9454
26558,9552
26682,9459
26739,9552
26584,9380
26704,9563
26550,9786
26672,9598
26675,9557
26735,9607
26567,9628
26524,9873
26677,9493
26598,9744
26633,10175
26654,9987
26587,9637
26696,9895
26624,10251
28948,10304
26540,9350
26718,9772
26603,9677
26535,9596
26692,9410
26609,9563
26632,9423
26620,10184
26663,9371
26641,9573
26613,10068
26678,10315
26635,9525
26662,9529
26581,9434
26640,9600
26584,9405
26700,10018
26642,9537
26578,9721
26644,9527
26567,9881
26721,9676
26654,9869
26683,9728
26605,11605
26697,9545
26612,9805
26653,9535
26618,9626
26645,9843
26626,9601
26526,9617
26709,24873
26523,9969
26607,10513
26728,9887
29142,10290
26582,9519
26532,9552
26575,9470
26695,9906
26689,9769
26668,9848
26631,9511
26691,39426
26578,27077
26607,9861
26638,9722
26675,9955
26585,9861
26553,9858
26653,9468
26499,9580
26698,9433
26676,9559
26575,9552
26645,9614
26612,9484
26623,9546
26594,9444
26607,9566
26617,9404
26593,9585
26564,9470
26669,9798
26688,9428
26609,9659
26718,9401
26590,9766
26711,9744
26649,9743
26558,9587
26709,9902
29056,9651
26623,9985
26588,9805
26647,24233
26555,9507
26726,9600
26607,9373
26689,9589
26646,9571
26731,9599
26576,9451
26717,9554
26719,9522
26669,9531
26755,9512
26610,9616
26679,9507
26635,9496
26707,9546
26591,9556
26702,9489
26565,9809
26647,9797
26671,9758
26610,9585
26664,9860
26662,9644
26599,9871
26689,9731
26698,10514
26647,9419
26523,9561
26566,9844
26589,9904
26602,9498
26586,9557
26829,9507
26587,9866
29106,9599
26675,9557
26711,9412
26709,9621
26749,9463
26658,9523
26635,9484
26617,9961
26512,9622
26658,9559
26716,9629
26606,10050
26604,10117
26507,9828
26606,9623
26579,9842
26640,9709
26636,11978
26647,9995
26798,9903
26608,9406
26620,10160
26698,9985
26718,9927
26587,9543
26647,9509
26668,9424
26654,9572
26614,9810
26724,11042
26588,17997
26605,9944
26706,9707
26648,10147
26603,9462
26666,9819
26724,9495
29128,11255
26703,9651
26663,9825
26519,9632
26707,10373
26645,10007
26597,10172
26500,9826
26582,9777
26569,9418
26690,9552
26633,9478
26551,9555
26640,9683
26564,9968
26677,9852
26690,9596
26813,9841
26563,9614
26566,10083
26641,9994
26726,9725
26595,21555
26614,9511
26523,9623
26643,9831
26663,9909
26630,9694
26619,9934
26612,9738
26632,9926
26494,9718
26609,27991
26696,9462
26660,9554
26634,9615
26721,10038
28873,10319
26710,9678
26643,9553
26581,9747
26585,9423
26554,9600
26508,9413
26510,10226
26580,9480
26581,9521
26709,9457
26610,9542
26593,9794
26586,9866
26580,9576
26682,9703
26593,9769
26689,9992
26707,9697
26608,9988
26679,9718
26657,10348
26633,9604
26706,9598
26664,9696
26736,9621
26590,9374
26743,10303
26654,9405
26562,9558
26696,9443
26608,9546
26754,9716
26597,9703
26564,9431
26659,9545
26653,9545
26634,9631
29139,9536
26656,9623
26634,9530
26555,10119
26753,9616
26636,10174
26588,9711
26548,10105
26720,9734
26713,837630
26687,10546
26731,12052
26693,11158
26451,12319
26597,11829
26514,26049
26671,12582
26626,13130
26754,12074
26766,12233
26598,11882
26729,10067
26578,11814
26609,12274
26605,11736
26602,12020
26537,12861
26653,13084
26656,17924
26664,33385
26603,14226
26554,25627
26711,10465
26705,12708
26677,11936
26789,12753
26609,11597
29084,12391
26596,11718
26624,13140
26651,11455
26588,12809
26604,11652
26605,9724
26619,11734
26645,13042
26633,11668
26666,12600
26608,11803
26566,12036
26561,12022
26776,12247
26607,12520
26652,12119
26680,9760
26677,12550
26621,13466
26754,12175
26830,13287
26611,12858
26598,22593
26628,19671
26728,12467
26574,11999
26554,11612
26686,9905
26632,11592
26574,12191
26702,11731
26750,12295
26694,12704
26754,12168
26646,12273
26663,24621
29095,11785
26533,12202
26708,9700
26664,13396
26625,12305
26655,12532
26567,12830
26569,12025
26629,12729
26633,12723
26605,12442
26644,12228
26557,12172
26478,10454
26616,11775
26599,11999
26686,11587
26526,12621
26639,12121
26653,12354
26696,11574
26619,12518
26691,11582
26618,12421
26570,9720
26637,13192
26755,11666
26702,12284
26619,12828
26626,12794
26509,12317
26655,16527
26734,13215
26712,12285
26678,13193
26561,10183
26654,12939
26640,12150
29159,12852
26745,11360
26674,9426
26718,9651
26592,9418
26540,9528
26663,9412
26699,9647
26687,9359
26791,9478
26754,9464
26693,9541
26507,9346
26598,9499
26536,9473
26742,9579
26623,9364
26521,9595
26620,9481
26604,9780
26709,9448
26611,9738
26597,9562
26589,9773
26644,9598
26651,9918
26605,9741
26531,9823
26572,22711
26581,9652
26674,9392
26612,9548
26595,9338
26582,9542
26609,9424
26597,9499
26670,9431
29043,9500
26622,9599
26748,9507
26581,9371
26679,9499
26511,9415
26625,9599
26524,9418
26653,9653
26677,9520
26681,9806
26565,9545
26695,9882
26648,9602
26712,9877
26734,9730
26654,10045
26613,9420
26603,9523
26582,9419
26660,9552
26652,9374
26696,9567
26599,9459
26740,9789
26669,9404
26675,9706
26761,9352
26551,9523
26715,9449
26629,9571
26487,9770
26688,9862
26621,9475
26605,9757
26729,9690
26668,9925
28975,9713
26691,9738
26650,9601
26640,10493
26540,10332
26654,10894
26686,9496
26564,9744
26559,9513
26576,9755
26560,10649
26765,9681
26586,9661
26587,10689
26673,9573
26680,10356
26468,9618
26675,10424
26673,16366
26580,9641
26565,9853
26616,10623
26534,9552
26672,9949
26652,10058
26683,10308
26678,9626
26581,9828
26655,10758
26666,9951
26572,9937
26529,26112
26613,9430
26568,9521
26619,9486
26572,9727
26643,10359
26637,9686
29095,9372
26563,10085
26596,9598
26615,9797
26631,9485
26702,9628
26698,9471
26586,9501
26499,9406
26685,9732
26700,10457
26662,9994
26678,9710
26619,9954
26662,9904
26656,9911
26700,9603
26638,10453
26652,9905
26687,10078
26627,9564
26693,10995
26628,9655
26768,10040
26702,9340
26634,9901
26553,9903
26725,9752
26736,9824
26648,9865
26624,9621
26763,9657
26685,9396
26773,9516
26610,9404
26658,9954
26736,9743
29173,9749
26526,9504
26719,9701
26669,9569
26686,10265
26592,9638
26700,10076
26603,9796
26639,10337
26694,9626
26601,9739
26594,9712
26558,9567
26559,9534
26539,9740
26724,9422
26658,9677
26581,9389
26633,9598
26709,9403
26736,9607
26648,9602
26836,9501
26609,9376
26565,9490
26591,9775
26603,9609
26554,9706
26545,10124
26661,10466
26617,10257
26730,10574
26567,11582
26554,24555
26702,11605
26619,11603
26643,9697
29058,10018
26613,9566
26664,9473
26633,19146
26633,9918
26614,10193
26595,9472
26677,10861
26547,10442
26560,10624
26627,9586
26751,9779
26696,9544
26717,9495
26572,9485
26646,10092
26599,9918
26614,9975
26598,9798
26660,9746
26670,9798
26709,10938
26574,9803
26580,11773
26627,9746
26592,10282
26612,9529
26802,9529
26609,9421
26701,9519
26474,9661
26632,9561
26590,9787
26616,10058
26873,9724
26717,9663
26696,9434
26578,9853
30222,9505
26638,10349
26704,9543
26581,10832
26744,9704
26552,9753
26556,10012
26679,9840
26624,9551
26550,10727
26677,10135
26633,9958
26595,9501
26623,9590
26608,9637
26694,9648
26513,9463
26674,9783
26641,9840
26615,14655
26689,9898
26613,10086
26666,9612
26476,9800
26735,9547
26576,9499
26687,9578
26731,10775
26697,9477
26626,9787
26614,9499
26743,9920
26707,24936
26701,9987
26679,9646
26682,10785
26652,10192
29153,10359
26578,9592
26706,10036
26622,9623
26620,9617
26651,9615
26587,9851
26575,9608
26527,9920
26655,10006
26705,9764
26575,9375
26612,9589
26631,11052
26697,9514
26660,9632
26619,9794
26542,10111
26676,9889
26690,9904
26615,11418
26680,10389
26638,10139
26654,10021
26744,11437
26664,11105
26636,22181
26728,9840
26585,9800
26573,9529
26569,9745
26605,9517
26688,9578
26648,9457
26540,9536
26610,9369
26629,9885
29083,9635
26544,9517
26521,9607
26618,10383
26643,9387
26622,9555
26650,9630
26719,10476
26645,9473
26633,9918
26596,9704
26664,9832
26671,9861
26612,10133
26589,9643
26536,12923
26561,9619
26649,10368
26552,9509
26669,9977
26697,9448
26625,10140
26604,9466
26590,9514
26584,9410
26749,9572
26652,9847
26594,9492
26717,9457
26588,9469
26660,9522
26603,9613
26621,11277
26745,25176
26675,9401
26647,9671
26652,9733
26655,9825
29153,9611
26703,10438
26751,9891
26514,10368
26493,9347
26512,9772
26629,9378
26557,10247
26672,9650
26725,9600
26527,9816
26544,10185
26577,10478
26604,9536
26718,9504
26633,9696
26597,9571
26585,9565
26552,9585
26674,9745
26572,9640
26680,9806
26584,10368
26571,9862
26637,9881
26656,10106
26618,9646
26643,9934
26627,11073
26640,10210
26591,9510
26553,10294
26631,9492
26723,10424
26664,9900
26511,9653
26620,9438
29030,9971
26580,9793
26613,9750
26665,9635
26555,10866
26681,11290
26662,10293
26676,9684
26584,9804
26605,10211
26660,9707
26577,9615
26606,20822
26558,9665
26638,9905
26638,9726
26506,9886
26716,9659
26763,10153
26600,9657
26604,9540
26686,9783
26654,9815
26655,9531
26677,9521
26651,9907
26614,9607
26626,9627
26624,9600
26597,9976
26641,9714
26702,9481
26651,9742
26652,29034
26721,9525
26609,9760
26669,9819
29054,10070
26669,11434
26572,9532
26640,10095
26542,10051
26703,10662
26595,9959
26562,5617057
26697,10404
26666,11527
26685,11658
26730,11224
26625,48892
26725,12038
26646,12302
26641,11824
26604,12473
26589,11917
26611,11537
26670,9917
26716,9508
26686,9900
26719,9552
26718,9447
26608,9585
26642,9468
26712,9862
26741,9603
26614,9709
26560,9613
26729,9850
26653,9594
26636,10053
26559,9522
26608,9524
26739,9362
26533,9527
26678,9395
28901,9547
26610,9553
26529,9523
26664,9389
26670,9593
26635,9349
26638,19744
26651,9586
26599,9883
26584,9463
26678,9609
26665,9455
26500,9567
26689,9562
26590,9683
26533,9506
26744,9810
26636,9554
26644,9853
26614,9694
26720,9984
26573,9530
26520,9567
26538,9419
26718,9584
26466,9343
26553,9694
26774,9608
26538,9519
26622,9375
26694,9527
26598,9761
26546,11828
26710,11703
26661,11803
26518,11532
26731,11665
29044,11695
26667,11680
26635,12232
26671,11762
26610,12042
26678,9731
26531,9795
26694,9725
26653,9954
26628,9784
26602,9933
26622,9573
26564,9661
26710,9355
26585,9515
26725,9372
26612,9538
26666,9434
26935,9507
26619,9405
26602,9626
26655,9349
26484,9514
26646,9503
26669,9500
26669,9389
26591,9768
26495,9458
26620,9793
26670,10153
26685,10190
26641,9604
26511,16216
26713,44343
26695,10175
26770,9840
26651,11584
26736,9624
29170,9831
26779,9431
26685,9563
26583,19481
26538,9746
26656,9444
26625,9597
26642,9400
26687,9538
26583,9536
26650,9606
26566,9601
26614,9518
26578,9544
26701,9700
26647,9440
26688,9622
26626,10297
26618,11536
26652,11557
26557,11655
26576,12252
26639,11663
26716,11690
26564,11712
26544,11484
26538,11693
26616,12220
26601,9621
26645,9527
26595,9429
26678,9914
26693,9389
26665,9531
26650,9387
26696,9563
26608,9458
29107,9564
26720,9407
26511,9518
26582,9563
26647,9610
26536,9445
26677,9655
26663,9514
26637,10099
26588,9676
26650,9851
26682,9709
26619,10023
26541,9586
26591,9574
26671,9375
26659,9945
26573,9425
26605,9658
26587,9884
26595,9592
26691,9501
26503,9955
26685,9450
26713,9867
26688,9440
26735,9738
26644,9650
26642,9548
26589,9369
26516,9795
26612,9574
26523,9838
26566,9641
26701,9730
26501,9781
26633,10308
29166,9771
26678,10321
26635,9701
26758,10458
26681,9620
26639,23586
26700,11597
26660,12055
26586,11496
26597,11643
26631,11952
26556,11989
26454,21316
26712,11716
26710,12049
26637,10441
26643,9886
26755,10132
26617,10013
26699,9551
26681,9752
26583,9537
26694,9697
26650,9717
26599,9793
26526,9641
26620,9910
26609,9855
26637,14249
26627,9375
26735,9559
26538,9376
26653,9529
26679,9395
26696,9535
26527,9427
26461,9585
26593,9445
29011,9550
26603,9372
26694,9790
26684,9474
26755,9526
26654,9431
26680,9600
26639,9716
26626,9899
26651,9826
26641,10257
26707,9903
26569,10030
26675,9996
26642,10116
26578,9745
26621,10050
26625,9345
26529,9774
26747,9713
26783,9630
26540,9683
26695,9765
26607,9589
26643,9639
26519,9532
26682,26237
26680,9968
26561,12153
26580,12364
26568,12078
26765,12198
26694,11648
26504,12081
26520,12141
26619,11937
26591,12291
28998,11795
26657,10020
26640,9912
26544,9914
26560,10110
26637,9796
26701,9610
26664,9854
26581,9532
26626,9374
26604,9541
26563,9447
26716,9721
26710,9359
26728,9590
26691,9415
26541,9687
26647,9642
26587,9797
26685,9398
26732,9733
26698,9571
26637,10115
26601,9487
26641,9697
26613,9759
26744,10148
26482,9687
26637,10042
26641,9642
26584,10460
26580,9741
26672,9520
26617,9746
26607,18457
26532,9407
26717,9551
29216,9635
26703,11277
26655,10418
26562,9544
26591,9792
26587,10220
26627,9874
26569,9530
26651,9408
26646,9526
26683,10006
26657,9947
26628,9446
26663,9801
26574,10350
26721,12063
26613,11722
26670,12428
26495,12412
26627,12171
26646,13388
26579,9798
26599,9797
26611,9460
26706,9755
26728,9407
26737,9551
26514,9772
26692,9668
26679,9618
26690,10270
26624,9627
26571,9758
26672,9646
26555,9661
26629,9641
26573,10194
26647,9655
28962,9704
26652,9598
26704,9704
26577,9584
26739,10065
26561,9898
26696,10827
26609,9856
26596,10311
26564,9371
26714,9721
26706,9462
26667,9592
26614,9345
26663,9867
26678,9420
26609,9566
26665,9644
26593,9588
26778,9417
26509,9540
26672,9421
26602,9553
26652,9560
26611,9725
26673,9696
26628,10208
26693,9587
26573,10033
26607,9702
26589,9987
26699,9860
26670,10944
26597,10343
26595,10245
26633,10012
26709,9879
29177,9580
26563,9795
26696,9694
26600,10208
26608,9768
26661,9742
26547,10128
26642,9743
26512,9682
26649,9757
26613,10099
26633,9898
26647,9518
26587,10001
26536,9494
26738,9842
26608,22131
26602,10387
26635,10145
26638,10433
26722,19894
26631,11772
26643,10182
26577,11952
26671,11007
26616,9533
26682,9651
26603,10292
26508,9698
26635,9578
26684,9498
26701,10431
26696,9513
26538,9542
26593,9407
26581,10425
26682,9696
29159,9780
26543,10131
26633,9571
26625,10184
26597,10161
26748,9869
26709,10402
26796,9780
26429,9813
26570,10763
26523,10209
26708,9960
26610,12990
26549,9614
26740,9521
26657,9453
26653,9979
26543,9436
26594,9712
26705,9737
26523,10506
26697,9621
26725,9717
26554,9552
26601,10032
26530,9468
26672,9537
26719,9523
26709,9614
26682,9497
26604,10286
26641,9478
26765,10109
26645,9688
26606,10570
26597,9806
26490,9978
26630,9987
29119,9891
26705,9414
26634,9760
26605,9408
26643,9770
26664,9584
26752,9767
26733,9447
26539,9755
26647,9610
26586,9546
26614,9583
26576,9692
26684,9951
26670,9554
26606,9626
26681,22339
26727,9586
26747,9848
26587,9761
26555,10799
26659,9744
26744,10303
26556,9744
26623,9872
26589,9849
26534,10341
26684,9389
26655,9939
26699,9859
26596,9954
26590,9587
26658,9608
26679,9449
26670,9620
26547,9820
26647,9572
29059,9413
26620,10219
26688,10564
26700,10212
26637,9584
26609,10001
26662,21385
26669,9902
26671,9478
26601,11417
26752,9896
26582,10139
26605,9872
26605,10010
26694,9774
26613,10020
26670,9624
26546,10050
26674,9535
26724,9528
26586,9992
26619,9709
26506,9365
26611,9574
26540,9754
26657,10070
26660,9593
26770,9802
26621,9367
26647,10148
26710,9439
26651,9500
26496,9535
26739,9638
26592,9505
26640,10317
26653,9682
26680,10104
29085,10386
26653,10022
26645,9842
26692,1185186
26677,20138
26541,12184
26624,11440
26667,11861
26731,11673
26540,12154
26555,12862
26604,12523
26622,11731
26676,12238
26673,11860
26673,10062
26612,29942
26589,43516
26606,42129
26646,39193
26701,40475
26609,42284
26622,40776
26748,47323
26500,79554
26670,41973
26745,38644
26617,42464
26715,40263
26746,39452
26673,42008
26650,41729
26771,38150
26559,42549
26712,38641
26722,41240
26531,40039
28970,40942
26678,41011
26613,38298
26708,42207
26579,38998
26655,43671
26632,40936
26697,40243
26643,38967
26632,43330
26612,68444
26708,56726
26539,38054
26707,43447
26721,40252
26765,37906
26657,42465
26555,37918
26662,41725
26648,41311
26789,39713
26665,39100
26666,42051
26646,41475
26530,41477
26608,37614
26646,43642
26614,40444
26650,37888
26604,42293
26673,38664
26614,40781
26672,40628
26668,45332
26717,80242
26647,43142
26569,37661
29000,40475
26662,40792
26494,39114
26676,37483
26589,42489
26602,42155
26600,39184
26753,41930
26660,42120
26658,39403
26645,38787
26644,42239
26678,37738
26625,40159
26556,42297
26664,39118
26494,37850
26578,40684
26632,40013
26539,39660
26566,47638
26538,83369
26653,40935
26565,38677
26638,43240
26555,37946
26622,39520
26622,43588
26550,39260
26551,37987
26540,43714
26629,37687
26695,39917
26586,12258
26551,9448
26675,9531
26686,9391
26538,9528
29033,9445
26591,9587
26823,9444
26649,9513
26635,9482
26583,9540
26587,9374
26610,9467
26634,9455
26608,9548
26644,9450
26739,9545
26725,9506
26655,9668
26668,9442
26689,9926
26646,9532
26614,9834
26608,9581
26627,10039
26562,9876
26750,10058
26557,9365
26612,9563
26604,9388
26598,9724
26679,9347
26719,9524
26556,21433
26640,9504
26714,9508
26766,9543
26715,9413
26645,9715
26631,9411
26603,9536
26486,9655
29023,9664
26789,9389
26646,9587
26759,14142
26682,9774
26577,9514
26663,34865
26586,26498
26634,10440
26710,9721
26675,24300
26645,9441
26696,9499
