C++ Loop Execution time (ns),Java Loop Execution time (ns)
280414,209958
280363,208171
283664,211710
280503,251464
280391,209849
280350,214012
283222,209065
280352,211238
280324,209234
283022,209610
280423,210621
280311,206853
280289,255635
283019,208537
280439,208073
280333,211205
282942,207789
280520,262583
280389,216299
280363,209578
283031,208320
280401,265497
280376,207196
282870,208136
280472,208378
280303,211188
280320,222522
282780,209716
280441,210781
280376,208160
282916,216012
280459,209245
280324,209187
280310,208022
282931,214092
280439,213819
280387,208483
280381,209973
282897,230367
280361,208739
280335,260799
282861,211752
280431,207341
280315,210563
280322,213033
282849,209482
280399,207050
280318,212849
282874,207147
280449,212916
280389,224258
280380,208220
282885,207290
280370,209938
280360,213144
283148,209704
280476,209081
280309,210855
280314,208443
283033,210004
280440,2454096
280333,178829
282830,223950
280397,179808
280318,179790
280320,179714
282850,207476
280379,210341
280327,248459
280344,208111
282912,205662
280376,210796
280329,248126
282885,204802
280436,208700
280326,204977
280310,208905
282934,252035
280405,207282
280330,204897
282816,204114
280487,249093
280387,214961
280364,203853
282948,208088
280389,182506
280317,183670
282785,179798
280498,180574
280381,179822
280349,180402
282929,178647
280444,183751
280365,180934
299657,181309
280557,180598
280332,178799
280323,184609
283217,181920
280500,180250
280400,195682
280369,178716
282636,180616
280366,184526
280344,181228
282904,181749
280468,179405
280363,181255
280342,184501
282973,181685
280405,181080
280315,179088
282805,181414
280433,180472
280349,184282
280330,180809
283041,179027
280419,180806
280379,180896
283183,185928
280510,180722
280308,178636
280331,180895
282967,180401
280420,181868
280312,183739
282804,178744
280494,180596
280395,181179
280366,181075
282847,184256
280448,179087
280376,181655
280378,181041
283901,180997
280418,181412
280358,182610
282950,181679
280472,181002
280327,180313
280313,180917
282878,182143
280445,180760
280382,180709
282847,180716
280471,180658
280384,178783
280378,184189
282873,181576
280419,180532
280371,181194
282873,178665
280462,184564
280325,180930
280327,181569
282835,181002
280436,178977
280339,181243
282799,184395
280422,181630
280338,180759
280357,178866
282863,181413
280413,188704
280325,180742
280345,178417
282813,178574
280404,178422
280369,178588
282870,181631
280450,178713
280344,178390
280330,178569
282913,178433
280375,181812
280341,178355
282812,178393
280492,178488
280375,178544
280380,178517
283763,181766
280441,178415
280360,178640
282920,178422
280546,178764
280394,178463
280385,182083
282935,178696
280421,178897
280341,178813
282892,178922
280481,181587
280322,178562
280331,178431
282825,178538
280404,178318
280321,178551
280330,181623
282815,178707
280394,178419
280317,178553
282845,178529
280414,181516
280349,178355
280332,178492
282910,179857
280405,178615
280323,178432
282862,182126
280452,178608
280328,178708
280295,178519
283016,178830
280465,181917
280364,179138
282909,178784
280471,178858
280348,178487
280327,178434
284268,181901
280469,178839
280388,178663
282911,178621
280455,178425
280315,178538
280283,183303
282913,178982
280879,178460
280611,178513
280677,178390
283567,181919
280382,178372
280379,178488
283093,178367
280408,178658
280306,178745
280309,182453
283032,178755
280362,178742
280287,178543
282885,178998
280427,182008
280310,179050
280284,178441
282898,178547
280379,178520
280329,178503
282715,181610
280519,178544
280349,178426
280364,178644
282881,178472
280378,178585
280295,181714
282821,178534
280437,183624
280325,178518
280338,178439
282818,181750
280423,178457
280325,178607
280315,178458
282961,178786
280382,178574
280359,182131
282919,178911
280467,178894
280348,178747
280359,180081
282922,181749
280496,178597
280319,178304
282923,178734
280454,178412
280367,178621
280305,181825
282887,179070
280407,178605
280374,178495
282811,178377
280455,181760
280343,178440
280301,178535
282846,178393
280413,178818
280341,184955
282800,181855
280410,178430
280373,178762
280342,178517
282944,178839
280381,181903
280312,179368
280326,178776
283543,178955
280366,178407
280354,178562
282820,181910
280445,178617
280549,178382
280347,178845
283103,178515
280411,178507
280372,181577
282969,178575
280429,178718
280313,178653
280324,178423
282933,181787
280421,178434
280323,178682
282851,178458
280455,178661
280330,178481
280299,181917
282828,178535
280436,178960
280388,178530
282871,178960
280371,181602
280324,179016
280330,178409
282745,178563
280417,178630
280316,178745
280331,182051
282916,178670
280367,178297
280317,178534
282886,178554
280417,178495
280347,181687
280321,178619
282866,178403
280369,178758
280332,180051
282858,181844
280498,178522
280299,178607
280319,178469
282850,178701
280428,178608
280364,182050
282833,178725
280479,179429
280344,178954
280329,179155
282896,181524
280394,178504
280337,178506
282813,178469
280459,178443
280306,178583
280284,181549
282928,178741
280433,178349
280307,178580
280302,178428
282915,181743
280370,178379
280320,178531
282845,178412
280421,178521
280325,178858
280332,181917
282909,183106
280420,178806
280360,178676
282852,178699
280589,178834
280373,182154
280359,178639
282894,218996
280419,209320
280378,211232
282825,214060
280561,207897
280380,211669
280386,208703
282862,212088
280381,206776
280315,212635
282818,207352
280436,209034
290880,213257
273298,209936
277675,209794
273577,211131
273321,209419
273355,213967
276433,211894
273421,208774
273357,209336
275756,206859
273538,215251
273290,206669
273317,209344
275549,209603
273471,214057
273342,206772
273363,211118
275876,209492
273395,207859
273352,215365
275785,207697
273493,208294
273343,208971
273354,208580
275751,211124
273389,209619
273324,209581
273287,209533
275669,207209
273303,213901
273311,209909
275708,207020
273424,211154
273368,211343
273298,210003
275795,209267
273393,208963
273379,207897
275770,211377
273417,209609
273365,210482
273331,207301
275745,210219
273427,211703
273390,210245
273294,211083
275800,206756
273366,209555
273300,213077
275760,208875
273352,208117
273331,211297
273260,209872
275731,209623
273404,207006
273305,210609
273287,207094
276579,212591
273430,209500
273304,209585
278734,210654
273552,209833
273312,211442
273371,208848
276029,210172
273467,207486
273367,209694
273369,210955
275923,211121
273374,206871
273330,210031
275748,208442
273495,211680
273357,210147
273376,209367
275757,208321
273382,211137
273321,211304
273290,207117
275818,210479
273374,207695
273374,213467
275737,206552
273468,209725
273365,209259
273296,208594
275867,211093
273417,211907
273377,208259
273295,206686
275756,211316
274873,209727
273443,1778675
276091,225729
273384,180176
273322,180346
273268,180106
275727,180114
273381,185382
273296,180863
275739,180344
273414,198558
273366,178928
273335,182234
275758,178627
273445,178482
273351,178448
273355,178515
276252,178556
273399,183614
273302,178548
275730,178680
273405,178615
273361,178678
273371,178754
275697,182051
273449,179067
273349,179053
273375,178684
275809,178467
273380,181919
273321,178544
275734,178489
273510,178571
273355,178593
273391,178423
275692,181541
273431,178595
273361,178482
273347,178501
275836,178428
273380,185004
273377,178865
275731,180347
273439,180521
273316,182599
273267,180321
275803,183856
273394,180428
273335,180458
273300,181143
275803,179026
273354,181954
273314,179014
275709,178524
273478,178457
273385,178445
273332,178447
275834,193495
273453,179019
273354,178267
273365,178443
276198,178353
273433,181843
273327,178306
275977,178532
273429,178371
273324,178429
273299,178280
276035,181836
273428,178456
273293,178792
273320,178417
275998,179254
273327,178543
273307,181806
275750,178651
273462,178816
273332,178593
273358,178945
313122,181749
273446,178631
273381,180115
276065,180135
273521,180158
273341,180375
273376,183465
275845,181073
273463,180382
273376,180210
273341,178703
275835,181641
273339,178682
273324,178573
275702,178465
273463,188394
273360,178610
273341,181782
275855,178737
273397,178574
273335,178644
273292,178656
275763,181929
273409,178874
273303,178809
275808,190400
273377,181965
273338,178411
273289,181849
275769,178436
273412,178534
273359,178373
273365,191928
275796,181493
273405,178509
273344,178423
275811,178477
273496,178450
273345,178542
273343,181564
275872,178815
273408,180231
273278,180182
275717,180559
273492,180856
273374,183838
273329,180283
275760,179974
273496,181324
273328,193922
273380,182162
275746,179118
273427,178860
273357,178452
275758,178478
273427,178536
273285,181476
273329,178539
275755,178453
273438,178414
273364,178534
273351,181657
275855,178752
273372,178681
273339,178466
275659,178536
273463,178443
273353,181421
273363,178577
275789,178517
273392,178599
273336,178678
273300,183136
275584,178709
273355,178761
273315,178892
275706,179175
273452,179101
273367,181768
273347,181985
275763,180361
273407,180157
273371,180456
273354,183546
275812,180822
273358,180536
273336,180769
275756,180449
273391,178563
273326,181418
273301,178575
275750,178491
273414,178430
273335,178510
273362,178391
275717,181865
273391,178411
273344,178651
275789,178531
273472,178760
273350,181652
273376,178908
275754,178622
273367,178926
273292,178753
275725,178516
273381,181258
273309,178601
273310,178380
275731,178442
273433,178429
273297,182733
273293,178677
275807,178446
273364,178373
273322,178457
275684,190585
273426,181959
273298,178679
273333,181347
276990,181122
273524,180827
273357,183700
273336,180373
276923,180225
273405,180511
273381,180692
275852,179539
273468,182172
273313,197894
273294,181161
275766,178358
273464,178441
273393,181506
273330,178556
275799,178348
273374,178635
273311,178253
275732,178462
273406,181547
273333,178527
273288,178423
275777,178417
273437,178383
273371,181523
273351,178284
275790,178500
273343,178292
273286,178623
275538,178375
273472,181577
273358,178523
273350,178771
275740,178451
273385,178881
273286,178886
273309,182057
275800,178570
273352,180832
273294,180301
275811,180404
273485,183616
273294,180724
273312,180394
275738,180385
273442,180608
273291,178652
275681,181523
273469,178536
273349,178581
273354,178427
275801,178611
273397,181609
273277,178824
273310,179145
275748,178701
273380,178721
273381,178694
275741,181698
273418,178963
273282,183545
273292,179031
275680,179031
273374,181710
273323,178462
273283,178460
275795,178483
273384,178395
273366,178429
275721,181510
273429,178509
273358,178574
273288,178667
275778,178434
273382,178458
273377,181084
273307,178779
275798,181272
273431,180704
273308,180932
275806,183497
273398,181346
273322,180833
273291,181405
275715,180811
273410,179065
273295,182143
273303,179132
275745,178584
273431,178634
273333,178294
275791,181566
273411,178305
273306,178421
273309,178352
275777,178546
273437,178390
274788,197322
283847,178522
277378,178512
273355,178397
273322,178525
275646,181530
273432,178443
273339,178454
273296,178746
275912,178442
273410,178669
273361,181426
275800,178807
273454,178576
273308,178753
273317,178516
275866,196810
273507,210285
273330,182363
273353,180608
275902,180406
273435,180747
273316,183892
275821,180520
273485,180840
273369,180537
273366,180523
275778,181804
273428,178678
273334,178414
273387,178502
275781,178565
273379,178513
273323,181973
275744,178752
273427,178655
273300,178752
273330,178614
275756,205144
273492,197632
273469,208161
273362,210658
276034,209749
273345,214751
273344,207413
275741,211893
273454,206469
273350,208800
273335,217136
275824,209562
273440,209838
273389,210366
273343,209466
275795,209870
273390,212903
273335,207427
275840,208244
273386,211063
273340,208182
273310,204157
275851,205347
273409,208438
273363,209639
273352,205404
275854,207338
273359,205395
273290,209455
275766,215830
273392,207791
273327,209788
273314,209315
275891,211018
273443,209870
273339,208387
275768,210386
273434,209547
273340,207798
273344,214067
275758,206733
273428,208447
273296,208902
273302,215167
275552,208325
273435,210284
273344,209842
276317,207172
273450,212353
273346,210883
273351,208035
275770,206726
273434,212172
273283,209738
273303,211267
275792,209649
273368,208990
273335,208269
275727,213850
273456,205974
273304,203604
273303,204921
275789,209546
273441,204630
273378,203577
273351,210122
275792,205001
273334,212834
273349,208539
275776,209505
273400,206851
273332,210583
273283,210828
275758,209217
273385,209173
273319,209772
273301,210979
275786,210082
273403,210987
273374,207499
275785,208560
273405,209240
273336,212593
273314,181132
275755,178314
273428,178550
273368,178344
273374,181616
275693,178459
273363,178616
273346,178371
275815,178581
273468,178354
273371,190370
273373,180259
277080,178522
273447,178437
273359,179517
275882,184706
273468,181287
273356,181014
273337,182127
275776,181060
273457,180995
273294,185089
273324,181212
275828,179118
273424,179023
273360,179024
275726,181825
273476,178515
273340,178534
273381,178517
275719,178457
273431,178522
273364,181933
273359,178559
275804,178560
273399,178498
273384,178541
275627,181829
273491,178497
273320,178555
273328,178498
276375,178535
273371,178511
273333,181737
273280,178751
275871,178618
273408,178660
273378,178781
275740,182008
273455,178938
273387,178854
273323,178976
275788,178977
273422,178722
273388,184639
273356,181436
275780,181306
273424,181610
273352,181444
275851,183731
273446,181404
273328,181337
273329,178561
275752,178628
273431,178422
273306,181520
273339,178459
275786,178547
273366,178546
273321,178537
275753,178513
273460,181432
273352,178676
273382,178794
275796,178514
273462,179241
273351,190377
275726,178997
273468,178712
273309,178585
273340,178580
275815,178631
273483,181514
273323,178724
273348,178432
275833,178429
273387,178452
273385,181486
275714,178444
273469,178498
273352,178379
273367,178503
275749,178587
273411,184220
273380,180937
273306,181308
275827,181953
273394,181287
273373,184269
275712,181068
273432,180962
273344,179712
273270,179070
275746,194692
273416,216223
273347,212164
273285,208098
275843,209318
273433,211312
273344,258772
275776,230010
273425,264515
273344,207189
273300,248168
275469,211818
273427,209051
273359,207172
273336,264642
275786,209545
273433,208702
273302,211309
275758,213007
273444,258753
273375,209093
273380,212482
275782,245097
273464,249572
273301,209820
273306,209488
275694,208131
273369,212080
273368,253174
275732,206474
273423,204899
273297,207377
273351,233401
275785,222550
273433,208094
273341,203722
273313,205176
275885,258888
273366,208889
273389,206676
275751,211013
273481,207942
273371,251245
273344,209357
275799,209985
273396,207978
273393,249226
275705,211423
273443,206938
273340,208492
273332,214023
275821,213919
273402,206883
273318,210798
273306,207702
275761,212883
273351,208432
273343,210148
275723,207163
273421,207964
273383,211974
273342,211750
275741,208551
273417,208620
273394,210077
273357,210342
275790,210450
273376,208420
273302,205938
275710,206430
273439,209664
273377,204828
273329,211217
275767,204284
273446,206949
273359,207399
273343,211599
275838,209100
273363,209756
273309,212534
275745,209498
273467,209162
273356,208541
273349,210468
275728,210287
273431,210653
273310,206689
273332,209874
275503,207423
273340,230624
273345,247366
275721,208502
273433,209052
273308,212664
273339,248663
275786,209068
273451,212742
273384,207791
273352,213186
275748,206702
273369,209903
273328,209488
275734,208794
273449,210681
273376,209666
273355,214953
275805,211446
273384,205199
273370,210093
275755,204621
273405,206372
273324,206880
273371,207543
275785,205434
273414,207024
273355,208149
273307,210078
275787,250875
273335,209278
273302,208257
275730,209020
273464,209655
273386,211403
273322,400640
275767,211233
273415,208782
273370,212234
273345,209798
275781,210905
273430,209925
273311,212885
275815,209248
273433,212482
273304,210172
273332,208862
275705,215280
273446,208220
273330,211280
273376,209394
276700,208072
273413,216299
273364,207478
275796,210486
273514,208233
273344,209723
273364,212467
275753,209477
273414,203648
273335,205846
273313,208608
275896,208740
273339,205914
273346,205253
275837,208094
273469,212979
273369,209520
273365,209168
275796,209541
273394,208243
273345,215310
273305,207175
275772,208880
273340,209218
273324,211690
275525,210799
273423,210838
273385,209879
273336,212766
275815,234217
273366,232047
273335,209035
275673,207751
273407,212463
273302,253720
273310,209589
275783,211069
273412,209343
273341,207425
273313,256803
275744,249401
273389,209036
273311,207573
275778,255602
273444,268174
273378,256856
273319,208354
275745,251919
273465,204750
273362,207371
273369,205619
275764,204322
273434,251472
273338,207456
275770,210566
273471,206928
273349,264923
273344,206870
275778,209203
273385,211306
273310,209649
273343,255809
275808,211946
273436,209296
273363,207706
275758,254371
273473,208362
273356,208759
273393,207613
275729,211656
273403,256326
273304,208475
273282,211051
275877,209785
273341,234084
273334,403823
275725,208016
273420,208864
273297,255478
273301,212592
275795,207567
273415,210920
273390,207701
273330,253156
275738,209035
273395,207315
273340,205212
276177,236524
273444,224806
273395,205301
273310,206834
275790,206269
273489,258070
273355,212155
273383,210712
275764,208562
273484,239819
273450,228468
404737,211707
510888,206973
359855,209775
290427,256442
331284,210465
330097,208263
273928,209775
274283,271592
273763,208462
319788,210947
273777,207764
312390,208628
322228,258024
273604,208693
273303,207758
273343,208367
320901,209198
273398,253708
273359,208983
319047,208950
274163,209932
273284,255426
273276,379200
315715,209857
279806,210317
273706,259460
321509,205601
273553,205071
273367,206095
273308,210164
318507,206451
273467,203829
273472,208299
317818,206784
273580,213395
273340,209531
273360,209584
318272,208386
273413,209226
273355,212861
356449,207783
273590,210531
273336,207372
273355,209943
317049,210357
273332,211258
273444,208448
318268,208454
273461,208307
273325,212291
273286,208892
278215,210387
273368,209521
273274,211233
281577,210525
273566,206603
273303,209428
273324,207213
276592,215410
273389,206725
273284,210483
280487,209148
273671,209775
273348,210768
273360,211074
276027,205340
273477,205126
273357,207133
273341,207824
281127,206721
273440,205827
273361,205279
276223,203940
273486,213238
273324,209889
273338,209521
282845,213646
273509,213041
273343,207649
273399,209281
276286,208830
273372,208515
273294,215271
281353,210725
273636,206717
273348,209124
273370,209993
278384,211879
273414,207982
273326,210872
273298,211111
278366,207347
273415,212069
273299,214068
276178,208433
273435,207359
273313,215323
273324,206617
281741,208747
273486,210149
273309,208070
276109,209613
273550,210525
273325,209861
273339,207445
280889,205945
273565,209319
273377,205101
273334,204158
276310,208741
273832,203973
273367,207942
276173,210482
273445,208472
273335,207840
273295,218043
276020,206511
273616,208998
273654,207677
323636,211473
274037,209886
274120,208995
274240,212298
317886,207289
273940,208844
273478,212739
361005,210873
279237,207040
314910,211694
273303,206510
324340,252014
273499,207822
273337,211713
327705,207371
273514,211505
273373,210177
273335,208001
323921,209939
273364,210341
273749,211097
317000,207022
273538,210925
273335,208710
273315,205921
277795,208819
273383,206854
273367,204416
314763,205515
273604,209947
273402,208661
273352,204594
276529,212392
273401,206938
273365,209202
279333,213010
273623,209050
273452,208321
273591,208897
277380,212552
273500,206596
273346,208311
273320,210615
284328,208106
273791,209613
273359,210969
278385,209215
273565,208270
313562,208744
357271,212649
292882,207843
273345,209049
273347,210248
323554,207183
273500,213003
273303,207753
273294,280096
323461,208101
273588,213765
273333,208849
323578,209164
273482,213415
273297,210826
340129,207411
292102,208345
273338,205161
273285,204440
276334,206821
273395,208919
273314,204607
282440,207596
273633,208796
273325,214256
273327,207742
278487,210116
273495,207705
273273,209560
273329,212238
281173,209299
273390,208482
273324,209827
277661,210431
273649,210873
273339,209990
273321,207569
282037,209313
273524,206892
273294,215116
273298,207911
276387,208697
273413,209067
273324,209399
275831,208968
273408,210523
273314,209068
273306,207697
275899,212830
273461,206613
273326,209401
273369,209466
322623,209650
273377,211069
273302,205657
281682,206485
273547,205392
273378,205090
273341,210079
276120,205851
273391,206008
273273,207781
275863,209459
273476,212257
273355,211692
273292,209649
282078,207817
273535,211153
273335,211337
273375,210044
276206,207023
273374,210792
273317,209858
281070,209524
273596,209549
273311,209177
273308,207992
276222,212563
273403,208675
273314,208653
273284,209762
275967,209604
273344,210999
273293,208752
275845,209943
273474,206643
273387,209444
273359,211659
275823,209072
273394,207511
273356,209696
275831,211255
273379,210949
273309,207792
273286,205097
275832,205880
273365,243637
273312,207103
273305,204331
275750,206948
273392,206371
273293,256540
275751,209496
273436,212194
273381,208196
273356,235762
275891,228952
273445,208815
273299,206689
273315,211157
275781,262963
273372,207475
273310,210700
275705,209670
273442,254533
273298,207366
273287,212251
275706,212547
273443,239599
273366,240961
273366,213025
275806,206678
273345,211466
273314,210579
275688,246325
273465,210002
273348,208762
273345,207323
275687,253866
273373,209766
273326,208612
273292,208728
275812,207425
273328,255322
273324,203593
275770,208513
273437,203792
273371,246698
273343,374144
275820,207122
273401,210591
273362,249701
273343,210526
275790,209672
273347,207739
273297,210784
275754,210317
273449,208126
273386,210082
273364,208665
275816,211245
273354,209315
273292,209255
275738,208056
273412,209988
273387,211473
273345,208302
275810,207295
273387,211167
273294,206981
273320,211220
275738,209498
273400,209581
273287,208274
275769,209171
273411,212631
273297,207627
273313,209925
275690,207707
273399,209534
273289,210201
273316,208781
275802,204382
273408,205540
273371,209423
275734,207205
273488,204989
273339,207428
273367,206413
276921,212746
273448,208760
273330,209081
273317,208260
275884,209361
273415,212185
273379,206707
277689,208059
273498,212816
273315,209664
273294,209603
276130,210602
273449,207838
273300,208675
273275,208708
276256,212398
273361,207217
273279,210364
276078,209636
273396,214134
273314,210314
273260,207056
276357,209509
273450,207368
273332,213177
273347,208047
275755,208220
273371,209212
273324,209648
275899,212641
273446,214315
273625,205367
273401,204936
327177,207108
273450,206207
273399,206502
319674,204358
274357,206940
273677,208111
273371,209989
324857,208936
273466,210183
273434,211899
322891,213745
273562,210194
273309,210414
312158,209849
322966,208352
315934,211874
273294,210668
333856,207005
273476,209361
273356,207890
355797,214149
273626,207945
273321,209886
273299,211056
323074,210614
273369,210871
273366,208516
323593,208234
273581,208585
273340,212746
273370,206391
281620,209193
273379,206879
273296,210329
282321,209920
273556,210140
273288,208476
273287,206325
276454,206386
273367,208350
273318,205367
273272,205450
281080,206786
273431,204215
273304,208072
281043,211620
273555,209763
273295,206547
273312,212388
281010,208710
273492,208665
273361,211163
277615,210959
273604,211045
273287,209340
273324,210600
280920,206949
273522,208464
273323,212617
273271,209206
281406,207649
273412,210009
273284,215478
280830,212439
273625,207856
273337,211400
273340,207714
276348,208618
273413,213330
273283,208543
273320,209399
281212,210321
273378,211467
273334,207257
280478,212533
273515,207651
273321,205793
273296,206603
280718,208979
273479,204388
273354,206012
276210,207399
273397,208235
273362,204188
273337,215694
280591,207385
273596,208370
273351,213266
273368,208048
281072,208140
273425,207931
273298,214634
281718,207243
273673,208148
273289,210287
273300,208383
276124,209669
273450,211420
273369,207632
273331,208582
280624,209178
273437,214635
273340,208875
280814,208619
273591,210127
273367,206738
273346,212452
276175,210485
273484,208327
273336,207287
273371,211813
275834,212053
273338,210674
273303,212385
275762,212140
273484,207320
273336,206518
273368,205341
275775,204743
273409,205722
273344,210315
275720,204499
273419,205888
273342,211903
273386,209690
275802,209630
273484,211920
273337,206902
273351,209056
275822,208543
273330,212654
273326,208955
275713,208833
273390,209692
273302,210212
273317,208626
275718,210056
273384,208357
273309,207630
273281,214066
275686,208403
273393,209156
273373,208432
275708,209390
273468,210362
273371,209875
273295,209235
275763,206584
273407,210175
273367,209475
273355,210354
275785,206720
273425,210737
273344,208265
275841,207755
273509,206084
273378,206410
273306,203762
275817,210154
273388,206677
273301,205651
273325,207184
275743,210658
273426,211228
273340,208945
275746,208937
273447,209467
273298,208241
273319,212284
275747,209803
273389,207545
273277,209934
273284,207950
275734,211811
273334,208996
273322,209285
275672,209190
273431,212556
273300,211470
273305,208565
275736,208334
273383,208924
273324,212726
275683,206946
273468,210211
273281,207602
273323,209555
275695,211901
273457,211808
273353,208548
273341,210023
275826,207945
273404,212205
273388,207123
275749,204700
273379,205714
273318,204181
273279,208906
275749,204367
273367,205704
273324,206267
273288,214076
277112,207490
273414,209916
273340,208133
275830,210283
273467,211690
273369,208468
273329,207585
275796,209016
273377,210735
273308,210004
273318,209862
275777,209135
273378,208598
273288,208812
275590,214138
273452,211324
273299,209484
273266,209292
275722,208200
273426,209934
273290,212081
273321,208118
276170,208446
273300,211312
273331,210420
275904,207800
273469,210238
273307,208506
273303,211534
275739,210313
273441,205354
273390,205332
273351,203744
275749,211134
273343,203230
273331,206070
275712,204829
273413,207582
273378,211000
273354,210244
275816,208382
273433,209676
273382,207927
275735,213752
273433,208310
273344,209395
273316,209352
275739,211134
273385,209661
273340,209808
273303,208754
275775,206664
273367,212457
273309,208868
275735,208777
273401,206991
273395,211529
273326,209844
275771,209768
273440,209559
273360,209110
273382,209726
275745,216980
273429,207952
273383,206347
276165,208468
273878,213389
288857,208541
309376,207997
278515,209007
273559,203867
273421,208243
276610,207629
273444,206256
273343,204354
273311,208150
276129,209386
273442,209979
273308,208313
273317,210652
275902,208429
273402,210106
273288,211284
275935,207258
273454,208728
273313,210902
273312,211142
275777,207785
273438,211038
273282,207406
273307,211619
311253,209510
273449,209150
273353,207383
319747,211026
273438,213730
273373,207199
273321,208771
276207,210315
273403,208397
273341,209450
275872,211365
273453,207738
273363,208249
273309,209533
275918,211698
273441,206827
273353,211773
273348,206648
276116,206733
273417,205711
273323,205343
276178,207167
273441,203438
273304,210393
273303,204987
275861,209341
273457,208587
273325,210294
273350,213410
275867,210956
273401,210461
273350,209561
275783,208396
273444,212654
279315,207296
277593,208646
277823,209187
273412,209461
273372,209775
275968,209940
273398,208225
273320,208672
273299,213719
276067,207974
273442,208318
273369,209623
273331,209216
275938,216142
273380,208193
273342,209176
275820,211035
273367,206951
273320,213171
273296,208116
275774,209318
273433,208518
273311,206073
273317,209085
275749,207789
273375,205109
273294,205244
275772,206390
273418,207470
273299,206160
273318,208284
275819,210233
273446,211198
273295,208800
273364,209169
275773,210152
273359,208400
273309,213080
275516,206731
273460,209354
273282,210790
273324,206914
275773,213385
273424,206910
273354,211461
273341,207839
275894,211860
273328,210620
273335,208742
275749,207776
273603,209765
273331,209873
273341,209073
275946,209825
273397,208474
273369,209818
273312,211533
276300,210313
273326,207234
273289,209251
276526,209441
273414,208378
273317,205724
273283,208087
275941,204596
273408,206420
273342,208398
273344,206132
275946,204004
273389,213743
273337,206810
275829,210585
273431,210553
273347,210150
273345,209248
275930,212316
273414,210666
273325,207218
275832,210302
273376,208871
273369,211351
273335,207526
275811,212674
273451,207997
273280,209058
273347,214193
276075,208828
273422,208614
273359,207932
275903,214285
273499,209958
273346,208994
273343,209816
275990,209355
273461,210975
273354,210868
273340,208424
275947,209152
273387,217296
273575,212484
276046,204131
273461,208158
273295,203951
273300,206050
277220,206617
273408,208103
273334,204833
273275,204500
275889,211439
273418,211086
273330,208050
275753,216984
273444,208183
273390,208470
273329,212001
275637,209623
273371,209154
273318,206516
273310,215686
275810,208007
273365,208301
273287,209952
276535,212067
273506,210364
273368,212714
273323,206530
275985,208129
273434,208826
273288,212520
273334,207424
275683,209772
273351,210296
273317,206963
275811,215326
273456,210867
273292,208033
273326,207127
275786,214357
273412,207321
273308,205179
275744,206878
273382,206417
273301,207512
273344,207470
275726,208838
273433,203949
273303,205245
273318,217075
275793,209120
273355,207740
273329,212377
275706,206522
273467,210903
273299,208678
273316,210430
275812,209404
273426,210050
273380,210735
273325,207830
275816,208871
273351,209763
273334,210321
275751,209423
273419,211856
273319,207210
273301,209134
275733,212921
273416,209388
273337,208202
273276,210610
275796,207738
273367,211128
273299,210444
